Ad,name,anothername,parentPac,level,pac,cpac
350206000000,湖里区,湖里,350200000000,4,350206000000,350206000000
350211000000,集美区,集美,350200000000,4,350211000000,350211000000
350212000000,同安区,同安,350200000000,4,350212000000,350212000000
350213000000,翔安区,翔安,350200000000,4,350213000000,350213000000
350301000000,市辖区,市辖区,350300000000,4,350301000000,350301000000
350302000000,城厢区,城厢,350300000000,4,350302000000,350302000000
350303000000,涵江区,涵江,350300000000,4,350303000000,350303000000
350304000000,荔城区,荔城,350300000000,4,350304000000,350304000000
350305000000,秀屿区,秀屿,350300000000,4,350305000000,350305000000
350322000000,仙游县,仙游,350300000000,4,350322000000,350322000000
350401000000,市辖区,市辖区,350400000000,4,350401000000,350401000000
350404000000,三元区,三元,350400000000,4,350404000000,350404000000
350405000000,沙县区,沙县,350400000000,4,350405000000,350405000000
350421000000,明溪县,明溪,350400000000,4,350421000000,350421000000
350423000000,清流县,清流,350400000000,4,350423000000,350423000000
350424000000,宁化县,宁化,350400000000,4,350424000000,350424000000
350425000000,大田县,大田,350400000000,4,350425000000,350425000000
350426000000,尤溪县,尤溪,350400000000,4,350426000000,350426000000
350428000000,将乐县,将乐,350400000000,4,350428000000,350428000000
350429000000,泰宁县,泰宁,350400000000,4,350429000000,350429000000
350430000000,建宁县,建宁,350400000000,4,350430000000,350430000000
350481000000,永安市,永安,350400000000,4,350481000000,350481000000
350501000000,市辖区,市辖区,350500000000,4,350501000000,350501000000
350502000000,鲤城区,鲤城,350500000000,4,350502000000,350502000000
350503000000,丰泽区,丰泽,350500000000,4,350503000000,350503000000
350504000000,洛江区,洛江,350500000000,4,350504000000,350504000000
350505000000,泉港区,泉港,350500000000,4,350505000000,350505000000
350521000000,惠安县,惠安,350500000000,4,350521000000,350521000000
350524000000,安溪县,安溪,350500000000,4,350524000000,350524000000
350525000000,永春县,永春,350500000000,4,350525000000,350525000000
350526000000,德化县,德化,350500000000,4,350526000000,350526000000
350527000000,金门县,金门,350500000000,4,350527000000,350527000000
350581000000,石狮市,石狮,350500000000,4,350581000000,350581000000
350582000000,晋江市,晋江,350500000000,4,350582000000,350582000000
350583000000,南安市,南安,350500000000,4,350583000000,350583000000
350601000000,市辖区,市辖区,350600000000,4,350601000000,350601000000
350602000000,芗城区,芗城,350600000000,4,350602000000,350602000000
350603000000,龙文区,龙文,350600000000,4,350603000000,350603000000
350604000000,龙海区,龙海,350600000000,4,350604000000,350604000000
350605000000,长泰区,长泰,350600000000,4,350605000000,350605000000
350622000000,云霄县,云霄,350600000000,4,350622000000,350622000000
350623000000,漳浦县,漳浦,350600000000,4,350623000000,350623000000
350624000000,诏安县,诏安,350600000000,4,350624000000,350624000000
350626000000,东山县,东山,350600000000,4,350626000000,350626000000
350627000000,南靖县,南靖,350600000000,4,350627000000,350627000000
350628000000,平和县,平和,350600000000,4,350628000000,350628000000
350629000000,华安县,华安,350600000000,4,350629000000,350629000000
350701000000,市辖区,市辖区,350700000000,4,350701000000,350701000000
350702000000,延平区,延平,350700000000,4,350702000000,350702000000
350703000000,建阳区,建阳,350700000000,4,350703000000,350703000000
350721000000,顺昌县,顺昌,350700000000,4,350721000000,350721000000
350722000000,浦城县,浦城,350700000000,4,350722000000,350722000000
350723000000,光泽县,光泽,350700000000,4,350723000000,350723000000
350724000000,松溪县,松溪,350700000000,4,350724000000,350724000000
350725000000,政和县,政和,350700000000,4,350725000000,350725000000
350781000000,邵武市,邵武,350700000000,4,350781000000,350781000000
350782000000,武夷山市,武夷山,350700000000,4,350782000000,350782000000
350783000000,建瓯市,建瓯,350700000000,4,350783000000,350783000000
350801000000,市辖区,市辖区,350800000000,4,350801000000,350801000000
350802000000,新罗区,新罗,350800000000,4,350802000000,350802000000
350803000000,永定区,永定,350800000000,4,350803000000,350803000000
350821000000,长汀县,长汀,350800000000,4,350821000000,350821000000
350823000000,上杭县,上杭,350800000000,4,350823000000,350823000000
350824000000,武平县,武平,350800000000,4,350824000000,350824000000
350825000000,连城县,连城,350800000000,4,350825000000,350825000000
350881000000,漳平市,漳平,350800000000,4,350881000000,350881000000
350901000000,市辖区,市辖区,350900000000,4,350901000000,350901000000
350902000000,蕉城区,蕉城,350900000000,4,350902000000,350902000000
350921000000,霞浦县,霞浦,350900000000,4,350921000000,350921000000
350922000000,古田县,古田,350900000000,4,350922000000,350922000000
350923000000,屏南县,屏南,350900000000,4,350923000000,350923000000
350924000000,寿宁县,寿宁,350900000000,4,350924000000,350924000000
350925000000,周宁县,周宁,350900000000,4,350925000000,350925000000
350926000000,柘荣县,柘荣,350900000000,4,350926000000,350926000000
350981000000,福安市,福安,350900000000,4,350981000000,350981000000
350982000000,福鼎市,福鼎,350900000000,4,350982000000,350982000000
360101000000,市辖区,市辖区,360100000000,4,360101000000,360101000000
360102000000,东湖区,东湖,360100000000,4,360102000000,360102000000
360103000000,西湖区,西湖,360100000000,4,360103000000,360103000000
360104000000,青云谱区,青云谱,360100000000,4,360104000000,360104000000
360111000000,青山湖区,青山湖,360100000000,4,360111000000,360111000000
360112000000,新建区,新建,360100000000,4,360112000000,360112000000
360113000000,红谷滩区,红谷滩,360100000000,4,360113000000,360113000000
360121000000,南昌县,南昌,360100000000,4,360121000000,360121000000
360123000000,安义县,安义,360100000000,4,360123000000,360123000000
360124000000,进贤县,进贤,360100000000,4,360124000000,360124000000
360201000000,市辖区,市辖区,360200000000,4,360201000000,360201000000
360202000000,昌江区,昌江,360200000000,4,360202000000,360202000000
360203000000,珠山区,珠山,360200000000,4,360203000000,360203000000
360222000000,浮梁县,浮梁,360200000000,4,360222000000,360222000000
360281000000,乐平市,乐平,360200000000,4,360281000000,360281000000
360301000000,市辖区,市辖区,360300000000,4,360301000000,360301000000
360302000000,安源区,安源,360300000000,4,360302000000,360302000000
360313000000,湘东区,湘东,360300000000,4,360313000000,360313000000
360321000000,莲花县,莲花,360300000000,4,360321000000,360321000000
360322000000,上栗县,上栗,360300000000,4,360322000000,360322000000
360323000000,芦溪县,芦溪,360300000000,4,360323000000,360323000000
360401000000,市辖区,市辖区,360400000000,4,360401000000,360401000000
360402000000,濂溪区,濂溪,360400000000,4,360402000000,360402000000
360403000000,浔阳区,浔阳,360400000000,4,360403000000,360403000000
360404000000,柴桑区,柴桑,360400000000,4,360404000000,360404000000
360423000000,武宁县,武宁,360400000000,4,360423000000,360423000000
360424000000,修水县,修水,360400000000,4,360424000000,360424000000
360425000000,永修县,永修,360400000000,4,360425000000,360425000000
360426000000,德安县,德安,360400000000,4,360426000000,360426000000
360428000000,都昌县,都昌,360400000000,4,360428000000,360428000000
360429000000,湖口县,湖口,360400000000,4,360429000000,360429000000
360430000000,彭泽县,彭泽,360400000000,4,360430000000,360430000000
360481000000,瑞昌市,瑞昌,360400000000,4,360481000000,360481000000
360482000000,共青城市,共青城,360400000000,4,360482000000,360482000000
360483000000,庐山市,庐山,360400000000,4,360483000000,360483000000
360501000000,市辖区,市辖区,360500000000,4,360501000000,360501000000
360502000000,渝水区,渝水,360500000000,4,360502000000,360502000000
360521000000,分宜县,分宜,360500000000,4,360521000000,360521000000
360601000000,市辖区,市辖区,360600000000,4,360601000000,360601000000
360602000000,月湖区,月湖,360600000000,4,360602000000,360602000000
360603000000,余江区,余江,360600000000,4,360603000000,360603000000
360681000000,贵溪市,贵溪,360600000000,4,360681000000,360681000000
360701000000,市辖区,市辖区,360700000000,4,360701000000,360701000000
360702000000,章贡区,章贡,360700000000,4,360702000000,360702000000
360703000000,南康区,南康,360700000000,4,360703000000,360703000000
360704000000,赣县区,赣县,360700000000,4,360704000000,360704000000
360722000000,信丰县,信丰,360700000000,4,360722000000,360722000000
360723000000,大余县,大余,360700000000,4,360723000000,360723000000
360724000000,上犹县,上犹,360700000000,4,360724000000,360724000000
360725000000,崇义县,崇义,360700000000,4,360725000000,360725000000
360726000000,安远县,安远,360700000000,4,360726000000,360726000000
360728000000,定南县,定南,360700000000,4,360728000000,360728000000
360729000000,全南县,全南,360700000000,4,360729000000,360729000000
360730000000,宁都县,宁都,360700000000,4,360730000000,360730000000
360731000000,于都县,于都,360700000000,4,360731000000,360731000000
360732000000,兴国县,兴国,360700000000,4,360732000000,360732000000
360733000000,会昌县,会昌,360700000000,4,360733000000,360733000000
360734000000,寻乌县,寻乌,360700000000,4,360734000000,360734000000
360735000000,石城县,石城,360700000000,4,360735000000,360735000000
360781000000,瑞金市,瑞金,360700000000,4,360781000000,360781000000
360783000000,龙南市,龙南,360700000000,4,360783000000,360783000000
360801000000,市辖区,市辖区,360800000000,4,360801000000,360801000000
360802000000,吉州区,吉州,360800000000,4,360802000000,360802000000
360803000000,青原区,青原,360800000000,4,360803000000,360803000000
360821000000,吉安县,吉安,360800000000,4,360821000000,360821000000
360822000000,吉水县,吉水,360800000000,4,360822000000,360822000000
360823000000,峡江县,峡江,360800000000,4,360823000000,360823000000
360824000000,新干县,新干,360800000000,4,360824000000,360824000000
360825000000,永丰县,永丰,360800000000,4,360825000000,360825000000
360826000000,泰和县,泰和,360800000000,4,360826000000,360826000000
360827000000,遂川县,遂川,360800000000,4,360827000000,360827000000
360828000000,万安县,万安,360800000000,4,360828000000,360828000000
360829000000,安福县,安福,360800000000,4,360829000000,360829000000
360830000000,永新县,永新,360800000000,4,360830000000,360830000000
360881000000,井冈山市,井冈山,360800000000,4,360881000000,360881000000
360901000000,市辖区,市辖区,360900000000,4,360901000000,360901000000
360902000000,袁州区,袁州,360900000000,4,360902000000,360902000000
360921000000,奉新县,奉新,360900000000,4,360921000000,360921000000
360922000000,万载县,万载,360900000000,4,360922000000,360922000000
360923000000,上高县,上高,360900000000,4,360923000000,360923000000
360924000000,宜丰县,宜丰,360900000000,4,360924000000,360924000000
360925000000,靖安县,靖安,360900000000,4,360925000000,360925000000
360926000000,铜鼓县,铜鼓,360900000000,4,360926000000,360926000000
360981000000,丰城市,丰城,360900000000,4,360981000000,360981000000
360982000000,樟树市,樟树,360900000000,4,360982000000,360982000000
360983000000,高安市,高安,360900000000,4,360983000000,360983000000
361001000000,市辖区,市辖区,361000000000,4,361001000000,361001000000
361002000000,临川区,临川,361000000000,4,361002000000,361002000000
361003000000,东乡区,东乡,361000000000,4,361003000000,361003000000
361021000000,南城县,南城,361000000000,4,361021000000,361021000000
361022000000,黎川县,黎川,361000000000,4,361022000000,361022000000
361023000000,南丰县,南丰,361000000000,4,361023000000,361023000000
361024000000,崇仁县,崇仁,361000000000,4,361024000000,361024000000
361025000000,乐安县,乐安,361000000000,4,361025000000,361025000000
361026000000,宜黄县,宜黄,361000000000,4,361026000000,361026000000
361027000000,金溪县,金溪,361000000000,4,361027000000,361027000000
361028000000,资溪县,资溪,361000000000,4,361028000000,361028000000
361030000000,广昌县,广昌,361000000000,4,361030000000,361030000000
361101000000,市辖区,市辖区,361100000000,4,361101000000,361101000000
361102000000,信州区,信州,361100000000,4,361102000000,361102000000
361103000000,广丰区,广丰,361100000000,4,361103000000,361103000000
361104000000,广信区,广信,361100000000,4,361104000000,361104000000
361123000000,玉山县,玉山,361100000000,4,361123000000,361123000000
361124000000,铅山县,铅山,361100000000,4,361124000000,361124000000
361125000000,横峰县,横峰,361100000000,4,361125000000,361125000000
