,,,,,region1,,region2
 ['商都县', 150000, '内蒙古自治区']和['兴和县', '内蒙古自治区']相邻, 商都县,150923000000, 兴和县,150924000000
 ['兴和县', 150000, '内蒙古自治区']和['察哈尔右翼后旗', '内蒙古自治区']相邻, 兴和县,150924000000, 察哈尔右翼后旗,150928000000
 ['兴和县', 150000, '内蒙古自治区']和['丰镇市', '内蒙古自治区']相邻, 兴和县,150924000000, 丰镇市,150981000000
 ['兴和县', 150000, '内蒙古自治区']和['察哈尔右翼前旗', '内蒙古自治区']相邻, 兴和县,150924000000, 察哈尔右翼前旗,150926000000
 ['凉城县', 150000, '内蒙古自治区']和['丰镇市', '内蒙古自治区']相邻, 凉城县,150925000000, 丰镇市,150981000000
 ['察哈尔右翼前旗', 150000, '内蒙古自治区']和['丰镇市', '内蒙古自治区']相邻, 察哈尔右翼前旗,150926000000, 丰镇市,150981000000
 ['察哈尔右翼前旗', 150000, '内蒙古自治区']和['察哈尔右翼后旗', '内蒙古自治区']相邻, 察哈尔右翼前旗,150926000000, 察哈尔右翼后旗,150928000000
 ['察哈尔右翼中旗', 150000, '内蒙古自治区']和['四子王旗', '内蒙古自治区']相邻, 察哈尔右翼中旗,150927000000, 四子王旗,150929000000
 ['察哈尔右翼中旗', 150000, '内蒙古自治区']和['察哈尔右翼后旗', '内蒙古自治区']相邻, 察哈尔右翼中旗,150927000000, 察哈尔右翼后旗,150928000000
 ['察哈尔右翼后旗', 150000, '内蒙古自治区']和['四子王旗', '内蒙古自治区']相邻, 察哈尔右翼后旗,150928000000, 四子王旗,150929000000
 ['察哈尔右翼后旗', 150000, '内蒙古自治区']和['苏尼特右旗', '内蒙古自治区']相邻, 察哈尔右翼后旗,150928000000, 苏尼特右旗,152524000000
 ['四子王旗', 150000, '内蒙古自治区']和['苏尼特右旗', '内蒙古自治区']相邻, 四子王旗,150929000000, 苏尼特右旗,152524000000
 ['乌兰浩特市', 150000, '内蒙古自治区']和['洮南市', '吉林省']相邻, 乌兰浩特市,152201000000, 洮南市,220881000000
 ['乌兰浩特市', 150000, '内蒙古自治区']和['科尔沁右翼前旗', '内蒙古自治区']相邻, 乌兰浩特市,152201000000, 科尔沁右翼前旗,152221000000
 ['阿尔山市', 150000, '内蒙古自治区']和['科尔沁右翼前旗', '内蒙古自治区']相邻, 阿尔山市,152202000000, 科尔沁右翼前旗,152221000000
 ['阿尔山市', 150000, '内蒙古自治区']和['扎赉特旗', '内蒙古自治区']相邻, 阿尔山市,152202000000, 扎赉特旗,152223000000
 ['科尔沁右翼前旗', 150000, '内蒙古自治区']和['东乌珠穆沁旗', '内蒙古自治区']相邻, 科尔沁右翼前旗,152221000000, 东乌珠穆沁旗,152525000000
 ['科尔沁右翼前旗', 150000, '内蒙古自治区']和['洮北区', '吉林省']相邻, 科尔沁右翼前旗,152221000000, 洮北区,220802000000
 ['科尔沁右翼前旗', 150000, '内蒙古自治区']和['洮南市', '吉林省']相邻, 科尔沁右翼前旗,152221000000, 洮南市,220881000000
 ['科尔沁右翼前旗', 150000, '内蒙古自治区']和['突泉县', '内蒙古自治区']相邻, 科尔沁右翼前旗,152221000000, 突泉县,152224000000
 ['科尔沁右翼前旗', 150000, '内蒙古自治区']和['镇赉县', '吉林省']相邻, 科尔沁右翼前旗,152221000000, 镇赉县,220821000000
 ['科尔沁右翼前旗', 150000, '内蒙古自治区']和['扎赉特旗', '内蒙古自治区']相邻, 科尔沁右翼前旗,152221000000, 扎赉特旗,152223000000
 ['科尔沁右翼前旗', 150000, '内蒙古自治区']和['科尔沁右翼中旗', '内蒙古自治区']相邻, 科尔沁右翼前旗,152221000000, 科尔沁右翼中旗,152222000000
 ['科尔沁右翼中旗', 150000, '内蒙古自治区']和['东乌珠穆沁旗', '内蒙古自治区']相邻, 科尔沁右翼中旗,152222000000, 东乌珠穆沁旗,152525000000
 ['科尔沁右翼中旗', 150000, '内蒙古自治区']和['洮南市', '吉林省']相邻, 科尔沁右翼中旗,152222000000, 洮南市,220881000000
 ['科尔沁右翼中旗', 150000, '内蒙古自治区']和['通榆县', '吉林省']相邻, 科尔沁右翼中旗,152222000000, 通榆县,220822000000
 ['科尔沁右翼中旗', 150000, '内蒙古自治区']和['突泉县', '内蒙古自治区']相邻, 科尔沁右翼中旗,152222000000, 突泉县,152224000000
 ['扎赉特旗', 150000, '内蒙古自治区']和['镇赉县', '吉林省']相邻, 扎赉特旗,152223000000, 镇赉县,220821000000
 ['扎赉特旗', 150000, '内蒙古自治区']和['龙江县', '黑龙江省']相邻, 扎赉特旗,152223000000, 龙江县,230221000000
 ['扎赉特旗', 150000, '内蒙古自治区']和['泰来县', '黑龙江省']相邻, 扎赉特旗,152223000000, 泰来县,230224000000
 ['突泉县', 150000, '内蒙古自治区']和['洮南市', '吉林省']相邻, 突泉县,152224000000, 洮南市,220881000000
 ['二连浩特市', 150000, '内蒙古自治区']和['苏尼特右旗', '内蒙古自治区']相邻, 二连浩特市,152501000000, 苏尼特右旗,152524000000
 ['锡林浩特市', 150000, '内蒙古自治区']和['东乌珠穆沁旗', '内蒙古自治区']相邻, 锡林浩特市,152502000000, 东乌珠穆沁旗,152525000000
 ['锡林浩特市', 150000, '内蒙古自治区']和['阿巴嘎旗', '内蒙古自治区']相邻, 锡林浩特市,152502000000, 阿巴嘎旗,152522000000
 ['锡林浩特市', 150000, '内蒙古自治区']和['西乌珠穆沁旗', '内蒙古自治区']相邻, 锡林浩特市,152502000000, 西乌珠穆沁旗,152526000000
 ['锡林浩特市', 150000, '内蒙古自治区']和['正蓝旗', '内蒙古自治区']相邻, 锡林浩特市,152502000000, 正蓝旗,152530000000
 ['阿巴嘎旗', 150000, '内蒙古自治区']和['正蓝旗', '内蒙古自治区']相邻, 阿巴嘎旗,152522000000, 正蓝旗,152530000000
 ['阿巴嘎旗', 150000, '内蒙古自治区']和['东乌珠穆沁旗', '内蒙古自治区']相邻, 阿巴嘎旗,152522000000, 东乌珠穆沁旗,152525000000
 ['阿巴嘎旗', 150000, '内蒙古自治区']和['苏尼特左旗', '内蒙古自治区']相邻, 阿巴嘎旗,152522000000, 苏尼特左旗,152523000000
 ['苏尼特左旗', 150000, '内蒙古自治区']和['苏尼特右旗', '内蒙古自治区']相邻, 苏尼特左旗,152523000000, 苏尼特右旗,152524000000
 ['苏尼特左旗', 150000, '内蒙古自治区']和['正蓝旗', '内蒙古自治区']相邻, 苏尼特左旗,152523000000, 正蓝旗,152530000000
 ['苏尼特左旗', 150000, '内蒙古自治区']和['镶黄旗', '内蒙古自治区']相邻, 苏尼特左旗,152523000000, 镶黄旗,152528000000
 ['苏尼特左旗', 150000, '内蒙古自治区']和['正镶白旗', '内蒙古自治区']相邻, 苏尼特左旗,152523000000, 正镶白旗,152529000000
 ['苏尼特右旗', 150000, '内蒙古自治区']和['正镶白旗', '内蒙古自治区']相邻, 苏尼特右旗,152524000000, 正镶白旗,152529000000
 ['苏尼特右旗', 150000, '内蒙古自治区']和['镶黄旗', '内蒙古自治区']相邻, 苏尼特右旗,152524000000, 镶黄旗,152528000000
 ['东乌珠穆沁旗', 150000, '内蒙古自治区']和['西乌珠穆沁旗', '内蒙古自治区']相邻, 东乌珠穆沁旗,152525000000, 西乌珠穆沁旗,152526000000
 ['太仆寺旗', 150000, '内蒙古自治区']和['正镶白旗', '内蒙古自治区']相邻, 太仆寺旗,152527000000, 正镶白旗,152529000000
 ['太仆寺旗', 150000, '内蒙古自治区']和['正蓝旗', '内蒙古自治区']相邻, 太仆寺旗,152527000000, 正蓝旗,152530000000
 ['镶黄旗', 150000, '内蒙古自治区']和['正镶白旗', '内蒙古自治区']相邻, 镶黄旗,152528000000, 正镶白旗,152529000000
 ['正镶白旗', 150000, '内蒙古自治区']和['正蓝旗', '内蒙古自治区']相邻, 正镶白旗,152529000000, 正蓝旗,152530000000
 ['正蓝旗', 150000, '内蒙古自治区']和['多伦县', '内蒙古自治区']相邻, 正蓝旗,152530000000, 多伦县,152531000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['阿拉善右旗', '内蒙古自治区']相邻, 阿拉善左旗,152921000000, 阿拉善右旗,152922000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['古浪县', '甘肃省']相邻, 阿拉善左旗,152921000000, 古浪县,620622000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['景泰县', '甘肃省']相邻, 阿拉善左旗,152921000000, 景泰县,620423000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['平罗县', '宁夏回族自治区']相邻, 阿拉善左旗,152921000000, 平罗县,640221000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['贺兰县', '宁夏回族自治区']相邻, 阿拉善左旗,152921000000, 贺兰县,640122000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['民勤县', '甘肃省']相邻, 阿拉善左旗,152921000000, 民勤县,620621000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['大武口区', '宁夏回族自治区']相邻, 阿拉善左旗,152921000000, 大武口区,640202000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['惠农区', '宁夏回族自治区']相邻, 阿拉善左旗,152921000000, 惠农区,640205000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['青铜峡市', '宁夏回族自治区']相邻, 阿拉善左旗,152921000000, 青铜峡市,640381000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['西夏区', '宁夏回族自治区']相邻, 阿拉善左旗,152921000000, 西夏区,640105000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['永宁县', '宁夏回族自治区']相邻, 阿拉善左旗,152921000000, 永宁县,640121000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['沙坡头区', '宁夏回族自治区']相邻, 阿拉善左旗,152921000000, 沙坡头区,640502000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['凉州区', '甘肃省']相邻, 阿拉善左旗,152921000000, 凉州区,620602000000
 ['阿拉善左旗', 150000, '内蒙古自治区']和['中宁县', '宁夏回族自治区']相邻, 阿拉善左旗,152921000000, 中宁县,640521000000
 ['阿拉善右旗', 150000, '内蒙古自治区']和['额济纳旗', '内蒙古自治区']相邻, 阿拉善右旗,152922000000, 额济纳旗,152923000000
 ['阿拉善右旗', 150000, '内蒙古自治区']和['金塔县', '甘肃省']相邻, 阿拉善右旗,152922000000, 金塔县,620921000000
 ['阿拉善右旗', 150000, '内蒙古自治区']和['高台县', '甘肃省']相邻, 阿拉善右旗,152922000000, 高台县,620724000000
 ['阿拉善右旗', 150000, '内蒙古自治区']和['山丹县', '甘肃省']相邻, 阿拉善右旗,152922000000, 山丹县,620725000000
 ['阿拉善右旗', 150000, '内蒙古自治区']和['民勤县', '甘肃省']相邻, 阿拉善右旗,152922000000, 民勤县,620621000000
 ['阿拉善右旗', 150000, '内蒙古自治区']和['临泽县', '甘肃省']相邻, 阿拉善右旗,152922000000, 临泽县,620723000000
 ['阿拉善右旗', 150000, '内蒙古自治区']和['金川区', '甘肃省']相邻, 阿拉善右旗,152922000000, 金川区,620302000000
 ['阿拉善右旗', 150000, '内蒙古自治区']和['甘州区', '甘肃省']相邻, 阿拉善右旗,152922000000, 甘州区,620702000000
 ['额济纳旗', 150000, '内蒙古自治区']和['肃北蒙古族自治县', '甘肃省']相邻, 额济纳旗,152923000000, 肃北蒙古族自治县,620923000000
 ['额济纳旗', 150000, '内蒙古自治区']和['金塔县', '甘肃省']相邻, 额济纳旗,152923000000, 金塔县,620921000000
 ['额济纳旗', 150000, '内蒙古自治区']和['玉门市', '甘肃省']相邻, 额济纳旗,152923000000, 玉门市,620981000000
 ['和平区', 210000, '辽宁省']和['皇姑区', '辽宁省']相邻, 和平区,210102000000, 皇姑区,210105000000
 ['和平区', 210000, '辽宁省']和['浑南区', '辽宁省']相邻, 和平区,210102000000, 浑南区,210112000000
 ['和平区', 210000, '辽宁省']和['铁西区', '辽宁省']相邻, 和平区,210102000000, 铁西区,210106000000
 ['和平区', 210000, '辽宁省']和['沈河区', '辽宁省']相邻, 和平区,210102000000, 沈河区,210103000000
 ['和平区', 210000, '辽宁省']和['于洪区', '辽宁省']相邻, 和平区,210102000000, 于洪区,210114000000
 ['沈河区', 210000, '辽宁省']和['皇姑区', '辽宁省']相邻, 沈河区,210103000000, 皇姑区,210105000000
 ['沈河区', 210000, '辽宁省']和['于洪区', '辽宁省']相邻, 沈河区,210103000000, 于洪区,210114000000
 ['沈河区', 210000, '辽宁省']和['浑南区', '辽宁省']相邻, 沈河区,210103000000, 浑南区,210112000000
 ['沈河区', 210000, '辽宁省']和['大东区', '辽宁省']相邻, 沈河区,210103000000, 大东区,210104000000
 ['大东区', 210000, '辽宁省']和['于洪区', '辽宁省']相邻, 大东区,210104000000, 于洪区,210114000000
 ['大东区', 210000, '辽宁省']和['浑南区', '辽宁省']相邻, 大东区,210104000000, 浑南区,210112000000
 ['皇姑区', 210000, '辽宁省']和['铁西区', '辽宁省']相邻, 皇姑区,210105000000, 铁西区,210106000000
 ['皇姑区', 210000, '辽宁省']和['于洪区', '辽宁省']相邻, 皇姑区,210105000000, 于洪区,210114000000
 ['铁西区', 210000, '辽宁省']和['于洪区', '辽宁省']相邻, 铁西区,210106000000, 于洪区,210114000000
 ['苏家屯区', 210000, '辽宁省']和['灯塔市', '辽宁省']相邻, 苏家屯区,210111000000, 灯塔市,211081000000
 ['苏家屯区', 210000, '辽宁省']和['于洪区', '辽宁省']相邻, 苏家屯区,210111000000, 于洪区,210114000000
 ['苏家屯区', 210000, '辽宁省']和['浑南区', '辽宁省']相邻, 苏家屯区,210111000000, 浑南区,210112000000
 ['苏家屯区', 210000, '辽宁省']和['溪湖区', '辽宁省']相邻, 苏家屯区,210111000000, 溪湖区,210503000000
 ['苏家屯区', 210000, '辽宁省']和['抚顺县', '辽宁省']相邻, 苏家屯区,210111000000, 抚顺县,210421000000
 ['浑南区', 210000, '辽宁省']和['于洪区', '辽宁省']相邻, 浑南区,210112000000, 于洪区,210114000000
 ['浑南区', 210000, '辽宁省']和['望花区', '辽宁省']相邻, 浑南区,210112000000, 望花区,210404000000
 ['浑南区', 210000, '辽宁省']和['沈北新区', '辽宁省']相邻, 浑南区,210112000000, 沈北新区,210113000000
 ['浑南区', 210000, '辽宁省']和['抚顺县', '辽宁省']相邻, 浑南区,210112000000, 抚顺县,210421000000
 ['沈北新区', 210000, '辽宁省']和['新民市', '辽宁省']相邻, 沈北新区,210113000000, 新民市,210181000000
 ['沈北新区', 210000, '辽宁省']和['法库县', '辽宁省']相邻, 沈北新区,210113000000, 法库县,210124000000
 ['沈北新区', 210000, '辽宁省']和['于洪区', '辽宁省']相邻, 沈北新区,210113000000, 于洪区,210114000000
 ['沈北新区', 210000, '辽宁省']和['铁岭县', '辽宁省']相邻, 沈北新区,210113000000, 铁岭县,211221000000
 ['沈北新区', 210000, '辽宁省']和['望花区', '辽宁省']相邻, 沈北新区,210113000000, 望花区,210404000000
 ['于洪区', 210000, '辽宁省']和['灯塔市', '辽宁省']相邻, 于洪区,210114000000, 灯塔市,211081000000
 ['于洪区', 210000, '辽宁省']和['新民市', '辽宁省']相邻, 于洪区,210114000000, 新民市,210181000000
 ['于洪区', 210000, '辽宁省']和['辽中区', '辽宁省']相邻, 于洪区,210114000000, 辽中区,210115000000
 ['辽中区', 210000, '辽宁省']和['新民市', '辽宁省']相邻, 辽中区,210115000000, 新民市,210181000000
 ['辽中区', 210000, '辽宁省']和['黑山县', '辽宁省']相邻, 辽中区,210115000000, 黑山县,210726000000
 ['辽中区', 210000, '辽宁省']和['灯塔市', '辽宁省']相邻, 辽中区,210115000000, 灯塔市,211081000000
 ['辽中区', 210000, '辽宁省']和['台安县', '辽宁省']相邻, 辽中区,210115000000, 台安县,210321000000
 ['辽中区', 210000, '辽宁省']和['辽阳县', '辽宁省']相邻, 辽中区,210115000000, 辽阳县,211021000000
 ['康平县', 210000, '辽宁省']和['昌图县', '辽宁省']相邻, 康平县,210123000000, 昌图县,211224000000
 ['康平县', 210000, '辽宁省']和['法库县', '辽宁省']相邻, 康平县,210123000000, 法库县,210124000000
 ['康平县', 210000, '辽宁省']和['彰武县', '辽宁省']相邻, 康平县,210123000000, 彰武县,210922000000
 ['法库县', 210000, '辽宁省']和['调兵山市', '辽宁省']相邻, 法库县,210124000000, 调兵山市,211281000000
 ['法库县', 210000, '辽宁省']和['彰武县', '辽宁省']相邻, 法库县,210124000000, 彰武县,210922000000
 ['法库县', 210000, '辽宁省']和['新民市', '辽宁省']相邻, 法库县,210124000000, 新民市,210181000000
 ['法库县', 210000, '辽宁省']和['开原市', '辽宁省']相邻, 法库县,210124000000, 开原市,211282000000
 ['法库县', 210000, '辽宁省']和['昌图县', '辽宁省']相邻, 法库县,210124000000, 昌图县,211224000000
 ['新民市', 210000, '辽宁省']和['阜新蒙古族自治县', '辽宁省']相邻, 新民市,210181000000, 阜新蒙古族自治县,210921000000
